noise_rate,repeats,accuracy,accuracy_min,accuracy_max,precision,precision_min,precision_max,recall,recall_min,recall_max,f1,f1_min,f1_max,false_positive_rate,false_positive_rate_min,false_positive_rate_max,false_negative_rate,false_negative_rate_min,false_negative_rate_max
0.0,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,5,0.9841025641025641,0.9794871794871794,0.9871794871794872,0.9710402451079382,0.9570200573065902,0.9794721407624634,0.974927113702624,0.9650145772594753,0.9883381924198251,0.9729433721212697,0.9653179190751445,0.9783549783549784,0.012091898428053204,0.008464328899637243,0.018137847642079808,0.025072886297376095,0.011661807580174927,0.03498542274052478
0.05,5,0.9623931623931623,0.958974358974359,0.964957264957265,0.9518456209805635,0.9325513196480938,0.9659442724458205,0.9183673469387754,0.9096209912536443,0.9271137026239067,0.9347350720605199,0.9298245614035089,0.9392592592592592,0.019347037484885126,0.013301088270858524,0.02781136638452237,0.0816326530612245,0.0728862973760933,0.09037900874635568
0.1,5,0.9364102564102564,0.9222222222222223,0.9487179487179487,0.9131818647076111,0.8982035928143712,0.9300911854103343,0.8653061224489796,0.8279883381924198,0.892128279883382,0.8885147807167184,0.8619119878603946,0.9107142857142857,0.03409915356711003,0.02781136638452237,0.041112454655380895,0.1346938775510204,0.10787172011661808,0.17201166180758018
0.2,5,0.877948717948718,0.8666666666666667,0.8897435897435897,0.8312387357973096,0.8141025641025641,0.8451612903225807,0.7323615160349854,0.6880466472303207,0.7638483965014577,0.7784764739266867,0.7515923566878981,0.8024502297090352,0.061668681983071336,0.05804111245465538,0.07013301088270858,0.26763848396501455,0.23615160349854228,0.3119533527696793
